,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won,Goals/Shot on target
173,a4effc55,Dan Axel Zagadou,Dortmund,Bundesliga,196,90,Center Back,Left,France,22.55,Dan Axel Zagadou - 22.55 - Dortmund,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.07,0.07,0.0,0.07,0.74,0.19,25.0,0.0,7.1,0.0,0.09,-0.07,-0.07,81.45,88.7,91.8,1770.62,617.73,21.76,22.87,95.1,44.81,46.49,96.4,14.69,18.78,78.2,0.0,4.65,0.0,0.0,4.46,86.28,2.42,1.86,0.0,8.55,2.42,0.19,0.0,0.0,0.0,0.0,75.68,4.46,8.55,73.08,11.34,2.05,0.0,0.19,0.19,0.37,0.37,0.37,0.93,0.74,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.56,0.74,0.19,0.19,0.37,0.37,100.0,0.0,10.04,4.28,42.6,6.14,2.98,0.93,1.3,0.93,0.0,2.98,4.09,4.28,0.0,98.55,10.6,49.83,51.88,3.35,1.12,96.14,0.74,0.93,80.0,0.74,0.0,74.19,415.79,223.88,4.65,0.56,0.0,0.19,0.56,75.12,73.82,98.3,0.19,0.0,0.93,0.56,0.0,0.0,0.19,0.0,11.16,3.53,1.3,73.1,0.0
174,b96b595c,Francesco Acerbi,Lazio,Serie A,192,88,Center Back,Left,Italy,33.85,Francesco Acerbi - 33.85 - Lazio,0.04,0.0,0.04,0.0,0.0,0.22,0.04,0.05,0.05,0.04,0.09,0.36,0.09,25.0,0.13,12.9,0.0,0.13,0.0,0.0,62.25,68.95,90.3,1338.84,394.58,19.36,20.76,93.2,30.05,31.79,94.5,11.86,14.94,79.4,0.31,4.18,0.47,0.11,3.33,65.71,3.24,2.03,0.07,5.09,2.57,0.4,0.0,0.0,0.0,0.0,50.12,6.47,12.35,52.38,11.7,3.04,0.4,0.11,0.11,0.76,0.65,0.71,0.96,0.78,0.04,0.0,0.07,0.02,0.04,0.09,0.07,0.0,0.0,0.0,0.02,0.0,1.27,0.83,0.87,0.33,0.07,0.27,0.87,30.8,0.6,8.33,3.04,36.5,4.62,3.06,0.65,1.52,0.8,0.0,1.83,3.1,4.42,0.02,78.57,11.39,41.66,39.59,4.04,0.69,75.53,0.18,0.18,100.0,0.18,0.0,49.86,322.42,182.28,3.77,0.94,0.04,0.31,0.2,55.64,54.32,97.6,0.49,0.02,1.03,0.69,0.09,0.02,0.02,0.02,10.87,2.57,1.09,70.1,0.5
175,10b9fa99,Ethan Ampadu,Venezia,Serie A,175,70,Center Back,Right,Wales,21.27,Ethan Ampadu - 21.27 - Venezia,0.0,0.08,0.0,0.0,0.0,0.37,0.04,0.01,0.01,0.06,0.07,0.2,0.08,40.0,0.0,14.7,0.0,0.05,-0.01,-0.01,39.73,48.68,81.6,808.13,262.67,13.64,15.71,86.8,19.17,21.9,87.5,6.51,9.69,67.2,0.61,3.13,0.53,0.12,3.91,44.57,4.11,1.3,0.08,5.7,1.87,0.61,0.08,0.08,0.0,0.0,33.58,5.62,9.48,7.9,34.03,2.4,2.73,0.28,0.12,1.1,0.9,1.22,1.02,0.94,0.04,0.0,0.0,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.73,1.38,1.42,1.06,0.24,0.73,1.95,37.5,1.22,15.47,3.91,25.3,7.65,6.47,1.34,1.87,0.65,0.0,2.04,4.76,4.76,0.08,60.98,6.11,25.03,30.77,9.48,0.37,57.15,0.24,0.45,54.5,0.28,0.0,33.58,206.21,120.33,4.23,1.47,0.04,0.49,0.69,36.72,35.13,95.7,0.37,0.0,1.95,1.22,0.0,0.0,0.04,0.04,9.61,2.61,1.18,68.8,0.0
176,2200181e,Kaan Ayhan,Sassuolo,Serie A,184,84,Center Back,Right,Turkey,27.12,Kaan Ayhan - 27.12 - Sassuolo,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.03,0.03,0.0,0.03,0.45,0.0,0.0,0.0,22.5,0.34,0.07,-0.03,-0.03,56.81,64.13,88.6,1148.96,375.64,21.71,23.29,93.2,25.99,28.24,92.0,8.78,11.7,75.0,0.0,5.63,0.0,0.0,4.61,60.53,3.6,2.48,0.0,5.4,1.58,0.23,0.0,0.0,0.0,0.0,52.09,4.16,7.88,4.16,55.58,1.58,1.01,0.11,0.23,0.9,1.24,0.45,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.24,1.24,0.56,0.23,0.56,1.24,45.5,0.68,9.0,3.49,38.8,4.95,3.71,0.34,1.24,0.79,0.11,1.01,3.04,5.06,0.0,73.01,8.21,30.15,42.75,5.29,0.45,69.3,0.11,0.11,100.0,0.11,0.0,50.29,294.86,210.6,6.75,1.01,0.11,0.11,0.0,52.76,51.75,98.1,0.11,0.0,1.01,0.56,0.0,0.0,0.0,0.0,7.43,2.7,2.81,49.0,
177,75b86fb3,Alessandro Bastoni,Inter,Serie A,190,83,Center Back,Left,Italy,22.68,Alessandro Bastoni - 22.68 - Inter,0.0,0.09,0.0,0.0,0.0,0.19,0.0,0.03,0.03,0.06,0.09,0.28,0.05,16.7,0.0,12.4,0.0,0.09,-0.03,-0.03,61.77,69.39,89.0,1229.12,349.4,23.04,24.7,93.3,28.23,30.33,93.1,9.35,12.14,77.0,0.38,5.11,0.62,0.12,3.76,65.42,3.97,1.99,0.07,7.88,2.32,0.62,0.0,0.0,0.0,0.0,53.07,6.81,9.51,55.79,9.2,1.94,1.14,0.19,0.28,0.57,1.18,0.95,1.18,1.02,0.0,0.05,0.05,0.05,0.02,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.35,0.85,0.71,0.57,0.07,0.47,0.92,51.3,0.45,9.8,3.38,34.5,4.59,4.19,1.02,1.44,0.5,0.0,1.28,2.63,2.93,0.05,77.34,10.01,31.02,40.81,10.74,0.76,73.7,0.21,0.33,64.3,0.21,0.05,53.16,272.44,168.53,5.96,1.56,0.12,0.31,0.38,58.34,57.18,98.0,0.88,0.0,1.21,1.04,0.0,0.0,0.02,0.0,8.49,2.06,1.09,65.4,0.0
178,fb77bfef,Kevin Bonifazi,Bologna,Serie A,187,80,Center Back,Right,Italy,25.58,Kevin Bonifazi - 25.58 - Bologna,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.01,0.06,0.63,0.0,0.0,0.0,14.2,0.0,0.07,-0.05,-0.05,42.71,48.45,88.2,915.7,277.85,11.67,12.73,91.7,23.32,24.77,94.1,7.29,10.03,72.7,0.07,2.28,0.13,0.03,1.98,46.1,2.34,2.04,0.0,5.34,1.02,0.13,0.0,0.0,0.0,0.0,37.99,4.12,6.33,15.57,30.57,1.22,0.2,0.2,0.07,0.43,0.79,0.92,0.33,0.23,0.07,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.42,0.82,0.99,0.33,0.1,0.4,0.76,52.2,0.36,9.5,2.84,29.9,5.97,2.94,0.59,1.62,0.69,0.0,1.68,3.1,4.19,0.1,58.18,10.32,31.56,26.61,3.63,0.82,56.03,0.59,0.79,75.0,0.69,0.03,39.15,239.43,116.19,2.67,0.53,0.03,0.36,0.33,39.15,38.29,97.8,0.1,0.0,1.12,0.66,0.0,0.0,0.1,0.03,8.31,1.95,0.99,66.3,
179,52ec54d0,Leonardo Bonucci,Juventus,Serie A,191,82,Center Back,Right,Italy,34.63,Leonardo Bonucci - 34.63 - Juventus,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.12,0.05,0.03,0.08,0.5,0.06,11.8,0.0,13.8,0.0,0.1,-0.03,-0.05,55.05,62.03,88.7,1356.51,472.37,10.74,11.42,94.0,29.83,31.46,94.8,14.09,18.41,76.5,0.24,4.38,0.33,0.03,3.43,59.22,2.81,2.52,0.09,4.26,2.72,0.09,0.0,0.0,0.0,0.0,43.59,6.87,11.57,10.68,48.45,1.51,0.09,0.3,0.27,0.71,0.92,0.74,0.89,0.8,0.03,0.03,0.03,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.83,0.38,0.36,0.44,0.03,0.33,0.65,50.0,0.33,5.74,2.04,35.6,2.9,2.49,0.36,1.63,0.89,0.0,1.45,2.28,3.67,0.03,70.47,11.57,35.49,36.2,2.55,0.83,67.66,0.24,0.38,61.5,0.24,0.03,43.98,200.36,110.1,2.01,0.3,0.03,0.12,0.09,53.18,51.97,97.7,0.24,0.0,0.68,0.44,0.03,0.0,0.03,0.03,7.04,1.95,1.21,61.7,0.0
180,4ae67f27,Alessandro Buongiorno,Torino,Serie A,192,85,Center Back,Left,Italy,22.54,Alessandro Buongiorno - 22.54 - Torino,0.0,0.06,0.0,0.0,0.0,0.49,0.0,0.04,0.04,0.04,0.08,0.36,0.06,16.7,0.0,6.7,0.0,0.11,-0.04,-0.04,35.37,42.84,82.6,646.89,189.3,14.04,15.62,89.9,16.89,19.26,87.7,3.65,6.44,56.6,0.18,3.28,0.06,0.0,2.25,40.72,2.13,1.7,0.12,4.38,0.61,0.24,0.0,0.0,0.0,0.0,30.99,4.13,7.72,31.11,6.44,2.73,0.43,0.12,0.06,1.34,0.85,1.09,0.43,0.3,0.0,0.0,0.06,0.06,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.28,0.79,0.61,0.55,0.12,0.55,1.03,52.9,0.49,11.61,3.28,28.3,5.77,5.1,0.73,1.7,0.61,0.0,2.13,3.4,4.01,0.06,53.66,5.71,23.7,30.26,4.62,0.91,51.84,0.12,0.18,66.7,0.12,0.0,30.63,183.89,104.16,2.92,0.73,0.0,0.61,0.3,33.73,32.45,96.2,0.18,0.0,2.31,1.09,0.12,0.0,0.0,0.0,9.12,3.46,1.94,64.0,0.0
181,e94d79e3,Martín Cáceres,Cagliari,Serie A,180,78,Center Back,Right,Uruguay,34.7,Martín Cáceres - 34.7 - Cagliari,0.08,0.13,0.08,0.0,0.0,0.3,0.04,0.05,0.05,0.06,0.1,0.8,0.25,31.6,0.11,16.4,0.0,0.06,0.04,0.04,29.08,40.33,72.1,610.22,237.66,10.19,11.96,85.2,12.98,16.36,79.3,5.33,10.1,52.7,0.59,2.58,0.51,0.3,2.96,33.4,6.93,1.56,0.0,3.59,1.73,1.31,0.04,0.0,0.0,0.0,19.45,7.65,13.23,8.03,23.88,2.45,5.33,0.3,0.17,0.63,1.06,1.06,1.06,0.85,0.13,0.0,0.08,0.0,0.0,0.17,0.13,0.0,0.0,0.04,0.0,0.0,1.52,0.85,0.85,0.47,0.21,0.55,1.4,39.4,0.85,10.1,2.83,28.0,5.62,3.3,1.18,1.44,0.38,0.0,1.44,2.96,2.83,0.0,49.21,4.35,16.02,25.24,10.53,1.1,42.57,0.08,0.25,33.3,0.13,0.0,26.12,126.4,65.78,2.41,0.85,0.0,0.38,0.38,29.17,26.8,91.9,0.8,0.0,0.97,1.1,0.0,0.0,0.0,0.0,7.52,0.85,0.93,47.6,0.33
182,ac7e640b,Mattia Caldara,Venezia,Serie A,187,80,Center Back,Right,Italy,27.62,Mattia Caldara - 27.62 - Venezia,0.07,0.0,0.07,0.0,0.0,0.27,0.0,0.07,0.07,0.0,0.07,0.74,0.34,45.5,0.09,13.9,0.0,0.1,-0.01,-0.01,33.52,39.99,83.8,727.34,239.64,10.5,11.31,92.9,16.36,17.97,91.0,6.53,10.23,63.8,0.07,1.41,0.07,0.0,1.41,38.03,1.95,1.55,0.0,3.7,1.08,0.13,0.0,0.0,0.0,0.0,28.61,3.43,7.94,3.57,32.51,2.42,0.4,0.13,0.07,0.81,0.74,1.41,0.61,0.4,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.07,0.0,1.82,0.94,1.28,0.4,0.13,0.4,1.08,37.5,0.67,10.37,3.57,34.4,6.93,2.49,0.94,2.63,1.21,0.0,3.37,5.18,4.98,0.0,52.37,12.12,32.45,20.67,2.22,0.61,50.62,0.0,0.07,0.0,0.0,0.0,29.21,177.11,94.71,1.88,0.4,0.0,0.13,0.34,29.96,29.01,96.9,0.13,0.0,0.94,0.61,0.07,0.07,0.07,0.0,7.74,2.56,2.22,53.5,0.2
183,f7e2af2c,Andrea Carboni,Cagliari,Serie A,185,80,Center Back,Left,Italy,20.87,Andrea Carboni - 20.87 - Cagliari,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.02,0.02,0.01,0.03,0.41,0.0,0.0,0.0,11.0,0.0,0.05,-0.02,-0.02,34.84,45.08,77.3,700.86,241.19,12.3,13.44,91.5,17.95,21.15,84.9,4.47,9.59,46.6,0.16,3.24,0.41,0.16,3.07,42.54,2.54,1.19,0.04,3.69,1.15,0.94,0.0,0.0,0.0,0.0,30.0,4.26,10.82,36.07,4.63,1.8,1.31,0.12,0.16,1.43,1.27,1.39,0.61,0.49,0.0,0.04,0.08,0.0,0.0,0.12,0.04,0.0,0.04,0.04,0.0,0.0,2.17,1.23,1.6,0.45,0.12,0.7,1.84,37.8,1.15,16.72,5.04,30.1,10.74,5.2,0.78,1.97,0.57,0.0,1.68,3.85,4.71,0.0,56.35,7.7,25.66,28.65,5.12,0.7,53.85,0.45,0.66,68.8,0.49,0.08,31.31,187.66,116.52,4.34,0.98,0.0,0.2,0.2,36.11,35.16,97.4,0.29,0.0,0.7,0.33,0.0,0.0,0.0,0.04,6.56,2.13,1.6,57.1,
184,4d1efb48,Pietro Ceccaroni,Venezia,Serie A,187,73,Center Back,Left,Italy,26.0,Pietro Ceccaroni - 26.0 - Venezia,0.12,0.0,0.12,0.0,0.0,0.18,0.06,0.05,0.05,0.01,0.06,0.42,0.18,42.9,0.29,10.4,0.0,0.13,0.07,0.07,42.66,49.01,87.0,874.65,329.38,12.16,13.24,91.9,24.75,26.13,94.7,5.63,9.05,62.3,0.12,2.22,0.12,0.06,2.16,46.92,2.1,1.44,0.0,5.81,0.24,0.3,0.0,0.0,0.0,0.0,36.91,4.55,7.55,37.75,8.09,1.62,0.6,0.0,0.06,0.42,1.2,0.66,0.36,0.3,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.84,0.84,0.48,0.06,0.3,0.42,71.4,0.12,8.45,2.34,27.7,5.51,2.1,0.84,1.56,0.9,0.06,2.22,3.6,5.21,0.06,60.52,16.84,42.0,20.01,2.4,0.72,58.48,0.36,0.54,66.7,0.42,0.0,34.99,220.81,129.61,1.68,0.3,0.0,0.24,0.24,39.31,38.71,98.5,0.06,0.0,0.84,0.9,0.0,0.0,0.06,0.0,7.97,1.86,1.08,63.3,0.67
185,d9624b51,Federico Ceccherini,Hellas Verona,Serie A,187,75,Center Back,Right,Italy,29.61,Federico Ceccherini - 29.61 - Hellas Verona,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.03,0.03,0.02,0.05,0.45,0.04,10.0,0.0,11.3,0.0,0.07,-0.03,-0.03,38.04,46.48,81.8,674.55,231.74,16.75,19.0,88.2,16.66,19.04,87.5,3.73,6.87,54.2,0.27,2.74,0.18,0.0,2.78,44.01,2.47,1.57,0.04,5.88,0.85,0.31,0.0,0.0,0.0,0.0,31.57,6.47,8.44,16.48,24.3,2.83,0.9,0.09,0.13,1.12,1.21,0.94,0.81,0.67,0.04,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.53,0.99,0.99,0.4,0.13,0.31,0.63,50.0,0.31,11.77,3.77,32.1,5.34,5.16,1.26,1.35,0.4,0.0,2.11,3.64,4.81,0.0,58.07,5.25,24.43,30.18,6.92,1.39,55.69,0.45,0.81,55.6,0.49,0.0,33.14,153.05,83.8,3.01,1.12,0.0,0.63,0.58,36.38,34.18,94.0,1.03,0.0,2.83,1.57,0.09,0.0,0.0,0.0,9.84,3.41,1.75,66.1,0.0
186,ae7058f9,Julian Chabot,Sampdoria,Serie A,194,90,Center Back,Left,Germany,23.85,Julian Chabot - 23.85 - Sampdoria,0.0,0.08,0.0,0.0,0.0,0.77,0.08,0.02,0.02,0.01,0.03,0.46,0.08,16.7,0.0,9.1,0.0,0.05,-0.02,-0.02,48.54,55.77,87.0,1165.15,321.77,12.85,13.62,94.4,22.77,24.46,93.1,12.69,17.46,72.7,0.15,3.23,0.15,0.0,2.46,51.08,4.69,3.46,0.0,4.62,3.46,0.0,0.0,0.0,0.0,0.0,40.46,4.0,11.31,45.62,5.31,2.31,1.23,0.15,0.31,1.69,0.85,1.23,0.38,0.31,0.0,0.0,0.0,0.08,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.23,1.38,1.54,0.69,0.0,0.92,1.69,54.5,0.77,13.15,4.77,36.3,7.77,5.0,0.38,2.0,0.77,0.15,1.46,3.69,6.54,0.0,68.15,7.08,36.46,35.23,1.62,0.77,64.23,0.31,0.38,80.0,0.31,0.0,41.31,235.31,129.54,2.62,0.31,0.0,0.15,0.31,43.46,42.69,98.2,0.15,0.08,1.69,2.0,0.0,0.0,0.08,0.0,8.46,3.69,2.46,60.0,0.0
187,e85fb9b8,Giorgio Chiellini,Juventus,Serie A,187,86,Center Back,Left,Italy,37.35,Giorgio Chiellini - 37.35 - Juventus,0.0,0.04,0.0,0.0,0.0,0.27,0.0,0.03,0.03,0.0,0.03,0.27,0.0,0.0,0.0,10.1,0.0,0.1,-0.03,-0.03,60.53,67.77,89.3,1349.69,396.57,14.56,15.4,94.5,33.68,35.95,93.7,11.67,15.22,76.7,0.13,4.62,0.13,0.0,3.46,64.97,2.8,1.91,0.0,4.97,1.86,0.04,0.0,0.0,0.0,0.0,52.46,5.41,9.9,48.64,15.0,1.64,0.44,0.53,0.27,1.02,0.8,0.8,0.84,0.71,0.0,0.0,0.09,0.04,0.0,0.13,0.09,0.0,0.0,0.04,0.0,0.0,1.38,0.84,1.07,0.31,0.0,0.4,0.8,50.0,0.4,7.19,3.06,42.6,4.93,2.09,0.18,1.91,1.11,0.0,1.24,2.62,4.66,0.04,77.44,11.01,36.7,42.07,3.15,0.58,74.78,0.13,0.18,75.0,0.13,0.0,48.06,265.3,143.7,3.2,0.8,0.0,0.18,0.18,56.8,55.96,98.5,0.13,0.0,1.33,1.29,0.09,0.0,0.13,0.04,8.17,2.88,1.33,68.4,
188,c316607a,Vlad Chiricheș,Sassuolo,Serie A,184,75,Center Back,Right,Romania,32.1,Vlad Chiricheș - 32.1 - Sassuolo,0.04,0.0,0.04,0.0,0.0,0.31,0.0,0.02,0.02,0.02,0.05,0.35,0.08,22.2,0.11,10.5,0.0,0.07,0.02,0.02,62.14,66.59,93.3,1264.92,343.16,20.71,21.65,95.7,31.38,32.83,95.6,9.3,10.94,85.0,0.2,2.81,0.12,0.0,1.88,64.17,2.42,2.19,0.04,6.1,1.8,0.12,0.0,0.0,0.0,0.0,58.11,3.99,4.49,4.85,58.74,1.68,0.2,0.27,0.08,0.35,0.78,0.7,0.55,0.51,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.88,0.98,1.52,0.31,0.04,0.51,0.98,52.0,0.47,10.75,3.24,30.2,6.14,4.38,0.23,1.64,0.94,0.0,2.15,4.03,3.44,0.04,76.24,10.12,35.84,42.99,2.77,0.63,73.94,0.27,0.55,50.0,0.31,0.0,53.85,254.49,145.41,3.32,0.7,0.0,0.43,0.55,57.13,56.12,98.2,0.2,0.0,1.52,0.7,0.08,0.0,0.04,0.0,7.82,2.07,2.46,45.7,0.5
189,8b95acda,Omar Colley,Sampdoria,Serie A,192,80,Center Back,Left,Gambia,29.16,Omar Colley - 29.16 - Sampdoria,0.03,0.0,0.03,0.0,0.0,0.24,0.0,0.04,0.04,0.0,0.04,0.43,0.08,18.8,0.06,9.2,0.0,0.1,-0.01,-0.01,38.24,46.0,83.1,845.34,275.97,9.33,10.87,85.8,21.51,23.16,92.9,6.9,11.25,61.4,0.03,2.98,0.03,0.0,2.53,43.95,2.05,1.55,0.0,3.52,1.41,0.08,0.0,0.0,0.0,0.0,32.03,4.1,9.86,31.05,10.69,2.77,0.11,0.16,0.05,1.12,0.75,0.75,0.21,0.19,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.01,1.15,0.32,0.08,0.48,0.83,58.1,0.35,8.85,3.49,39.5,5.46,3.06,0.32,1.6,0.85,0.05,2.69,4.24,6.02,0.08,58.05,10.05,34.22,25.0,1.87,0.77,56.18,0.11,0.13,80.0,0.11,0.0,31.26,177.39,92.35,2.05,0.21,0.0,0.13,0.11,34.99,33.82,96.6,0.11,0.0,1.15,1.15,0.05,0.0,0.0,0.0,9.01,2.85,1.47,66.0,0.33
190,35dd6d80,Domenico Criscito,Genoa,Serie A,183,75,Center Back,Left,Italy,34.98,Domenico Criscito - 34.98 - Genoa,0.19,0.03,0.0,0.19,0.19,0.29,0.0,0.16,0.01,0.03,0.04,0.58,0.03,5.6,0.0,30.7,0.0,0.02,0.04,-0.01,43.51,54.46,79.9,905.4,347.5,14.27,15.78,90.4,22.14,25.16,88.0,6.68,12.4,53.9,0.35,3.57,0.42,0.06,4.18,49.1,5.37,2.54,0.0,5.17,1.38,1.09,0.16,0.06,0.06,0.03,34.57,7.49,12.4,41.29,6.84,2.83,2.41,0.22,0.61,0.84,1.09,1.06,0.64,0.48,0.1,0.0,0.03,0.0,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.03,2.12,1.35,1.35,0.67,0.1,0.67,1.41,47.7,0.74,11.73,3.79,32.3,6.52,4.4,0.8,1.77,0.71,0.0,2.18,4.31,3.92,0.03,65.26,7.52,27.63,33.35,8.74,0.61,60.05,0.26,0.45,57.1,0.29,0.0,38.3,213.96,130.81,4.5,1.54,0.03,0.39,0.29,39.14,38.3,97.9,0.22,0.0,1.38,1.57,0.0,0.0,0.03,0.0,10.96,1.38,1.06,56.6,0.0
191,44eb9093,Danilo D'Ambrosio,Inter,Serie A,180,75,Center Back,Right,Italy,33.28,Danilo D'Ambrosio - 33.28 - Inter,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.05,0.05,0.01,0.07,0.76,0.44,57.1,0.14,9.9,0.0,0.07,0.05,0.05,61.09,66.76,91.5,1195.42,343.85,24.33,25.09,97.0,28.36,30.55,92.9,8.07,9.71,83.1,0.22,3.05,0.55,0.11,2.62,63.82,2.95,1.64,0.0,6.55,2.4,1.09,0.0,0.0,0.0,0.0,52.25,7.2,7.31,17.56,45.6,1.2,1.31,0.44,0.11,0.55,0.87,0.76,1.42,1.09,0.0,0.11,0.11,0.0,0.11,0.22,0.22,0.0,0.0,0.0,0.0,0.0,1.09,0.76,0.65,0.44,0.0,0.33,1.09,30.0,0.76,9.38,2.95,31.4,3.49,3.82,2.07,2.18,1.42,0.11,0.87,1.96,1.75,0.0,74.73,9.16,36.33,34.04,7.42,1.31,71.89,0.33,0.33,100.0,0.33,0.0,54.98,242.18,129.93,3.05,0.44,0.11,0.98,0.11,61.42,58.47,95.2,1.09,0.0,1.31,0.65,0.0,0.0,0.0,0.0,6.44,1.42,1.09,56.5,0.25
192,16bb656a,Paweł Dawidowicz,Hellas Verona,Serie A,188,80,Center Back,Right,Poland,26.58,Paweł Dawidowicz - 26.58 - Hellas Verona,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.05,0.05,0.0,0.05,0.6,0.11,18.8,0.0,10.5,0.0,0.08,-0.05,-0.05,38.56,44.59,86.5,718.8,207.31,15.03,15.92,94.4,17.84,20.42,87.3,4.91,6.63,74.0,0.19,2.06,0.15,0.0,2.14,42.98,1.61,1.12,0.0,4.61,0.64,0.22,0.04,0.0,0.0,0.0,33.16,4.98,6.44,13.94,25.59,3.11,0.45,0.04,0.19,0.71,0.64,0.94,0.56,0.34,0.0,0.04,0.04,0.04,0.11,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.14,1.46,1.2,0.64,0.3,0.97,1.54,63.4,0.56,14.88,4.8,32.2,7.42,6.11,1.35,1.8,0.86,0.0,1.57,3.71,4.27,0.04,55.19,5.81,24.2,27.39,6.78,1.09,53.58,0.26,0.34,77.8,0.26,0.04,31.51,163.18,87.83,2.96,1.01,0.07,0.37,0.11,33.65,32.11,95.4,0.71,0.0,2.25,0.9,0.07,0.0,0.04,0.0,10.23,2.47,1.76,58.4,0.0
193,e3cceee6,Merih Demiral,Atalanta,Serie A,190,85,Center Back,Right,Turkey,23.79,Merih Demiral - 23.79 - Atalanta,0.09,0.04,0.09,0.0,0.0,0.3,0.0,0.09,0.09,0.0,0.1,0.91,0.35,38.1,0.1,9.1,0.0,0.1,0.0,0.0,40.23,44.55,90.3,832.27,219.11,11.05,11.87,93.1,23.01,24.65,93.3,5.7,7.25,78.6,0.09,1.68,0.0,0.0,1.81,42.47,2.07,1.86,0.0,3.45,0.78,0.0,0.0,0.0,0.0,0.0,35.35,4.01,5.18,5.74,34.27,2.59,0.22,0.04,0.0,0.35,0.35,0.78,0.65,0.47,0.04,0.0,0.13,0.0,0.0,0.13,0.09,0.0,0.0,0.04,0.0,0.0,1.68,0.99,1.04,0.56,0.09,0.39,1.08,36.0,0.69,12.65,4.1,32.4,6.35,5.44,0.86,1.55,0.78,0.04,2.5,4.19,4.14,0.13,55.64,7.04,27.5,28.23,2.59,1.42,53.61,0.09,0.13,66.7,0.09,0.0,31.34,182.42,67.77,1.17,0.09,0.0,0.13,0.35,34.71,33.71,97.1,0.35,0.0,1.51,0.69,0.13,0.0,0.13,0.0,7.81,3.45,1.21,74.1,0.25
